question_id,correct_answer,V0_pred,V0_correct,V0_conf,V1_pred,V1_correct,V1_conf,V2_pred,V2_correct,V2_conf,V3_pred,V3_correct,V3_conf,V4_pred,V4_correct,V4_conf
q0907,A,B,False,0.5,A,True,0.5,A,True,0.5,A,True,0.5,C,False,0.5
q0908,C,A,False,0.5,C,True,0.5,D,False,0.5,A,False,0.5,C,True,0.5
q0909,B,A,False,0.5,E,False,0.5,E,False,0.5,D,False,0.5,C,False,0.5
q0910,C,A,False,0.5,C,True,0.5,E,False,0.5,A,False,0.5,B,False,0.5
q0911,D,B,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5,B,False,0.5
q0912,B,B,True,0.5,D,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5
q0913,E,A,False,0.5,A,False,0.5,E,True,0.5,D,False,0.5,A,False,0.5
q0914,D,A,False,0.5,D,True,0.5,C,False,0.5,C,False,0.5,A,False,0.5
q0915,A,A,True,0.5,A,True,0.5,E,False,0.5,E,False,0.5,A,True,0.5
q0916,A,A,True,0.5,A,True,0.5,A,True,0.5,C,False,0.5,A,True,0.5
q0917,E,A,False,0.0,A,False,0.5,B,False,0.5,A,False,0.5,A,False,0.5
q0918,B,A,False,0.5,A,False,0.5,A,False,0.5,C,False,0.5,A,False,0.5
q0919,C,A,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5,D,False,0.5
q0920,A,D,False,0.5,A,True,0.5,A,True,0.5,C,False,0.5,A,True,0.5
q0921,B,D,False,0.5,D,False,0.5,A,False,0.5,E,False,0.5,D,False,0.5
q0922,A,C,False,0.5,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q0923,C,C,True,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0924,A,A,True,0.5,C,False,0.5,A,True,0.5,A,True,0.5,D,False,0.5
q0925,C,A,False,0.5,C,True,0.5,C,True,0.5,A,False,0.5,A,False,0.5
q0926,B,A,False,0.5,E,False,0.5,D,False,0.5,A,False,0.5,A,False,0.5
q0927,C,A,False,0.5,B,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0928,B,A,False,0.5,A,False,0.5,E,False,0.5,A,False,0.5,D,False,0.5
q0929,C,A,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5,E,False,0.5
q0930,A,A,True,0.5,A,True,0.5,A,True,0.5,D,False,0.5,C,False,0.5
q0931,A,A,True,0.5,C,False,0.5,A,True,0.5,C,False,0.5,A,True,0.5
q0932,E,A,False,0.5,E,True,0.5,,False,0.5,D,False,0.5,E,True,0.5
q0933,A,A,True,0.0,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q0934,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,C,False,0.5
q0935,A,D,False,0.5,A,True,0.5,B,False,0.5,C,False,0.5,C,False,0.5
q0936,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0937,D,A,False,0.5,C,False,0.5,D,True,0.5,D,True,0.5,D,True,0.5
q0938,D,B,False,0.5,A,False,0.5,E,False,0.5,A,False,0.5,A,False,0.5
q0939,A,B,False,0.5,E,False,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q0940,A,B,False,0.5,E,False,0.5,E,False,0.5,A,True,0.5,E,False,0.5
q0941,A,A,True,0.5,D,False,0.5,E,False,0.5,A,True,0.5,D,False,0.5
q0942,B,A,False,0.5,,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0943,E,A,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5
q0944,E,B,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0945,B,C,False,0.5,E,False,0.5,D,False,0.5,A,False,0.5,D,False,0.5
q0946,D,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0947,B,A,False,0.5,E,False,0.5,E,False,0.5,A,False,0.5,E,False,0.5
q0948,D,A,False,0.5,C,False,0.5,E,False,0.5,D,True,0.5,D,True,0.5
q0949,A,A,True,0.5,D,False,0.5,C,False,0.5,C,False,0.5,A,True,0.5
q0950,A,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q0951,C,A,False,0.5,A,False,0.5,B,False,0.5,D,False,0.5,B,False,0.5
q0952,A,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q0953,D,C,False,0.5,D,True,0.5,D,True,0.5,C,False,0.5,D,True,0.5
q0954,C,B,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0955,D,A,False,0.5,A,False,0.5,D,True,0.5,A,False,0.5,A,False,0.5
q0956,B,A,False,0.5,A,False,0.5,C,False,0.5,D,False,0.5,A,False,0.5
q0957,B,A,False,0.5,A,False,0.5,B,True,0.5,A,False,0.5,A,False,0.5
q0958,C,A,False,0.5,,False,0.5,,False,0.5,,False,0.5,,False,0.5
q0959,B,B,True,0.5,A,False,0.5,C,False,0.5,C,False,0.5,D,False,0.5
q0960,D,A,False,0.5,A,False,0.5,,False,0.5,A,False,0.5,,False,0.5
q0961,A,A,True,0.5,C,False,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q0962,B,B,True,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0963,E,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,C,False,0.5
q0964,D,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0965,D,A,False,0.0,D,True,0.5,A,False,0.5,C,False,0.5,A,False,0.5
q0966,C,A,False,0.5,A,False,0.5,E,False,0.5,E,False,0.5,E,False,0.5
q0967,C,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0968,A,A,True,0.5,C,False,0.5,B,False,0.5,,False,0.5,A,True,0.5
q0969,C,C,True,0.5,A,False,0.5,D,False,0.5,A,False,0.5,A,False,0.5
q0970,D,B,False,0.5,D,True,0.5,A,False,0.5,C,False,0.5,E,False,0.5
q0971,E,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5
q0972,C,A,False,0.5,A,False,0.5,B,False,0.5,A,False,0.5,A,False,0.5
q0973,B,A,False,0.5,D,False,0.5,D,False,0.5,A,False,0.5,,False,0.5
q0974,E,B,False,0.5,D,False,0.5,,False,0.5,A,False,0.5,A,False,0.5
q0975,C,B,False,0.5,D,False,0.5,A,False,0.5,E,False,0.5,D,False,0.5
q0976,E,A,False,0.5,A,False,0.5,A,False,0.5,E,True,0.5,A,False,0.5
q0977,B,A,False,0.5,B,True,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0978,C,C,True,0.5,E,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0979,D,B,False,0.5,D,True,0.5,A,False,0.5,C,False,0.5,E,False,0.5
q0980,C,B,False,0.5,,False,0.5,,False,0.5,,False,0.5,,False,0.5
q0981,D,C,False,0.5,A,False,0.5,D,True,0.5,E,False,0.5,B,False,0.5
q0982,B,A,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5
q0983,D,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0984,D,A,False,0.5,A,False,0.5,D,True,0.5,A,False,0.5,D,True,0.5
q0985,A,D,False,0.5,B,False,0.5,A,True,0.5,B,False,0.5,C,False,0.5
q0986,D,D,True,0.5,E,False,0.5,,False,0.5,D,True,0.5,A,False,0.5
q0987,B,D,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0988,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0989,B,A,False,0.5,A,False,0.5,B,True,0.5,,False,0.5,A,False,0.5
q0990,E,A,False,0.5,B,False,0.5,D,False,0.5,C,False,0.5,E,True,0.5
q0991,D,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5
q0992,E,A,False,0.5,E,True,0.5,A,False,0.5,A,False,0.5,E,True,0.5
q0993,A,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q0994,B,A,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5,C,False,0.5
q0995,D,A,False,0.5,D,True,0.5,C,False,0.5,A,False,0.5,B,False,0.5
q0996,D,A,False,0.5,B,False,0.5,D,True,0.5,A,False,0.5,C,False,0.5
q0997,E,A,False,0.5,C,False,0.5,E,True,0.5,A,False,0.5,A,False,0.5
q0998,B,A,False,0.5,E,False,0.5,E,False,0.5,E,False,0.5,C,False,0.5
q0999,E,A,False,0.5,A,False,0.5,D,False,0.5,D,False,0.5,A,False,0.5
q1000,C,B,False,0.5,D,False,0.5,A,False,0.5,E,False,0.5,A,False,0.5
q1001,C,A,False,0.5,C,True,0.5,A,False,0.5,A,False,0.5,D,False,0.5
q1002,B,A,False,0.5,D,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5
q1003,E,A,False,0.5,C,False,0.5,D,False,0.5,D,False,0.5,D,False,0.5
q1004,D,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1005,E,A,False,0.5,A,False,0.5,E,True,0.5,A,False,0.5,A,False,0.5
q1006,C,B,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5,E,False,0.5
q1007,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1008,E,D,False,0.5,C,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1009,D,A,False,0.5,B,False,0.5,A,False,0.5,D,True,0.5,A,False,0.5
q1010,C,A,False,0.5,C,True,0.5,C,True,0.5,A,False,0.5,D,False,0.5
q1011,E,A,False,0.5,A,False,0.5,D,False,0.5,E,True,0.5,D,False,0.5
q1012,A,B,False,0.5,B,False,0.5,C,False,0.5,A,True,0.5,A,True,0.5
q1013,D,A,False,0.0,B,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1014,C,A,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5
q1015,A,A,True,0.5,A,True,0.5,B,False,0.5,B,False,0.5,A,True,0.5
q1016,D,B,False,0.5,D,True,0.5,D,True,0.5,A,False,0.5,D,True,0.5
q1017,E,A,False,0.5,B,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5
q1018,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5
q1019,A,A,True,0.5,D,False,0.5,B,False,0.5,D,False,0.5,A,True,0.5
q1020,D,A,False,0.5,D,True,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1021,E,A,False,0.5,A,False,0.5,B,False,0.5,A,False,0.5,A,False,0.5
q1022,A,A,True,0.5,A,True,0.5,C,False,0.5,A,True,0.5,C,False,0.5
q1023,D,E,False,0.5,C,False,0.5,E,False,0.5,A,False,0.5,A,False,0.5
q1024,C,B,False,0.5,D,False,0.5,C,True,0.5,A,False,0.5,B,False,0.5
q1025,D,B,False,0.5,B,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1026,A,A,True,0.5,D,False,0.5,D,False,0.5,A,True,0.5,A,True,0.5
q1027,B,A,False,0.5,C,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5
q1028,E,A,False,0.5,E,True,0.5,E,True,0.5,A,False,0.5,A,False,0.5
q1029,A,A,True,0.5,A,True,0.5,,False,0.5,,False,0.5,,False,0.5
q1030,A,D,False,0.5,A,True,0.5,D,False,0.5,D,False,0.5,A,True,0.5
q1031,E,A,False,0.5,E,True,0.5,A,False,0.5,A,False,0.5,E,True,0.5
q1032,C,C,True,0.5,D,False,0.5,C,True,0.5,D,False,0.5,D,False,0.5
q1033,B,B,True,0.5,D,False,0.5,E,False,0.5,A,False,0.5,E,False,0.5
q1034,B,B,True,0.5,A,False,0.5,C,False,0.5,A,False,0.5,C,False,0.5
q1035,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1036,B,A,False,0.5,A,False,0.5,B,True,0.5,E,False,0.5,A,False,0.5
q1037,A,C,False,0.5,A,True,0.5,B,False,0.5,A,True,0.5,C,False,0.5
q1038,A,A,True,0.5,E,False,0.5,A,True,0.5,D,False,0.5,A,True,0.5
q1039,B,A,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5,E,False,0.5
q1040,B,B,True,0.5,A,False,0.5,A,False,0.5,C,False,0.5,E,False,0.5
q1041,D,A,False,0.9,B,False,0.5,D,True,0.5,A,False,0.5,E,False,0.5
q1042,E,A,False,0.5,A,False,0.5,D,False,0.5,D,False,0.5,A,False,0.5
q1043,E,A,False,0.5,D,False,0.5,C,False,0.5,E,True,0.5,A,False,0.5
q1044,B,A,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5,C,False,0.5
q1045,A,A,True,0.5,D,False,0.5,C,False,0.5,E,False,0.5,C,False,0.5
q1046,B,A,False,0.5,C,False,0.5,C,False,0.5,D,False,0.5,E,False,0.5
q1047,B,,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1048,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1049,C,B,False,0.5,A,False,0.5,D,False,0.5,C,True,0.5,A,False,0.5
q1050,D,A,False,0.5,A,False,0.5,A,False,0.5,D,True,0.5,A,False,0.5
q1051,D,A,False,0.5,A,False,0.5,,False,0.5,,False,0.5,A,False,0.5
q1052,B,A,False,0.5,D,False,0.5,E,False,0.5,C,False,0.5,D,False,0.5
q1053,B,A,False,0.5,A,False,0.5,E,False,0.5,D,False,0.5,D,False,0.5
q1054,A,E,False,0.5,,False,0.5,A,True,0.5,A,True,0.5,D,False,0.5
q1055,C,D,False,0.5,E,False,0.5,A,False,0.5,E,False,0.5,C,True,0.5
q1056,D,A,False,0.5,D,True,0.5,,False,0.5,A,False,0.5,B,False,0.5
q1057,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5
q1058,D,C,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,D,True,0.5
q1059,A,A,True,0.5,E,False,0.5,D,False,0.5,E,False,0.5,A,True,0.5
q1060,D,A,False,0.5,E,False,0.5,E,False,0.5,B,False,0.5,E,False,0.5
q1061,E,A,False,0.5,A,False,0.5,C,False,0.5,C,False,0.5,E,True,0.5
q1062,B,A,False,0.5,B,True,0.5,D,False,0.5,D,False,0.5,A,False,0.5
q1063,D,A,False,0.5,B,False,0.5,A,False,0.5,C,False,0.5,E,False,0.5
q1064,E,A,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5
q1065,A,B,False,0.5,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q1066,A,A,True,0.5,E,False,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q1067,C,A,False,0.5,D,False,0.5,D,False,0.5,A,False,0.5,E,False,0.5
q1068,B,A,False,0.5,D,False,0.5,C,False,0.5,E,False,0.5,A,False,0.5
q1069,B,E,False,0.5,C,False,0.5,E,False,0.5,A,False,0.5,A,False,0.5
q1070,E,A,False,0.5,A,False,0.5,A,False,0.5,E,True,0.5,E,True,0.5
q1071,A,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5,E,False,0.5
q1072,D,A,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5,A,False,0.5
q1073,E,A,False,0.5,E,True,0.5,C,False,0.5,A,False,0.5,C,False,0.5
q1074,C,B,False,0.5,A,False,0.5,,False,0.5,,False,0.5,,False,0.5
q1075,E,A,False,0.5,E,True,0.5,D,False,0.5,D,False,0.5,A,False,0.5
q1076,B,A,False,0.5,,False,0.5,A,False,0.5,,False,0.5,,False,0.5
q1077,A,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q1078,B,A,False,0.5,A,False,0.5,C,False,0.5,B,True,0.5,C,False,0.5
q1079,E,B,False,0.5,E,True,0.5,A,False,0.5,,False,0.5,C,False,0.5
q1080,D,A,False,0.5,A,False,0.5,A,False,0.5,B,False,0.5,E,False,0.5
q1081,E,C,False,0.5,D,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5
q1082,C,A,False,0.5,D,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5
q1083,A,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5,C,False,0.5
q1084,D,A,False,0.5,A,False,0.5,A,False,0.5,C,False,0.5,B,False,0.5
q1085,A,A,True,0.5,C,False,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q1086,B,A,False,0.5,A,False,0.5,E,False,0.5,E,False,0.5,D,False,0.5
q1087,D,A,False,0.5,E,False,0.5,A,False,0.5,C,False,0.5,A,False,0.5
q1088,B,A,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5
q1089,B,A,False,0.5,C,False,0.5,A,False,0.5,C,False,0.5,A,False,0.5
q1090,D,B,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1091,D,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1092,C,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5
q1093,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5
q1094,C,D,False,0.5,D,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1095,D,A,False,0.5,A,False,0.5,A,False,0.5,D,True,0.5,A,False,0.5
q1096,D,C,False,0.5,E,False,0.5,E,False,0.5,D,True,0.5,E,False,0.5
q1097,C,B,False,0.5,A,False,0.5,B,False,0.5,A,False,0.5,A,False,0.5
q1098,E,A,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5,D,False,0.5
q1099,A,A,True,0.5,,False,0.5,A,True,0.5,E,False,0.5,A,True,0.5
q1100,B,A,False,0.5,C,False,0.5,B,True,0.5,C,False,0.5,A,False,0.5
q1101,A,A,True,0.5,A,True,0.5,C,False,0.5,D,False,0.5,B,False,0.5
q1102,D,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1103,D,A,False,0.5,D,True,0.5,A,False,0.5,C,False,0.5,A,False,0.5
q1104,B,A,False,0.5,C,False,0.5,D,False,0.5,A,False,0.5,C,False,0.5
q1105,A,A,True,0.5,B,False,0.5,A,True,0.5,A,True,0.5,E,False,0.5
q1106,C,A,False,0.5,C,True,0.5,A,False,0.5,D,False,0.5,A,False,0.5
q1107,A,A,True,0.5,A,True,0.5,A,True,0.5,D,False,0.5,A,True,0.5
q1108,D,,False,0.5,D,True,0.5,C,False,0.5,C,False,0.5,A,False,0.5
q1109,B,,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1110,D,A,False,0.5,D,True,0.5,C,False,0.5,D,True,0.5,D,True,0.5
q1111,C,A,False,0.5,,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1112,C,A,False,0.5,,False,0.5,,False,0.5,,False,0.5,,False,0.5
q1113,E,A,False,0.5,A,False,0.5,B,False,0.5,A,False,0.5,A,False,0.5
q1114,D,A,False,0.5,E,False,0.5,A,False,0.5,D,True,0.5,A,False,0.5
q1115,E,B,False,0.5,A,False,0.5,C,False,0.5,C,False,0.5,D,False,0.5
q1116,D,A,False,0.5,,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1117,C,C,True,0.5,E,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1118,D,C,False,0.5,A,False,0.5,C,False,0.5,A,False,0.5,A,False,0.5
q1119,D,,False,0.5,A,False,0.5,B,False,0.5,B,False,0.5,E,False,0.5
q1120,D,,False,0.5,A,False,0.5,D,True,0.5,A,False,0.5,A,False,0.5
q1121,A,A,True,0.5,D,False,0.5,A,True,0.5,A,True,0.5,E,False,0.5
q1122,A,A,True,0.5,A,True,0.5,D,False,0.5,C,False,0.5,A,True,0.5
q1123,E,A,False,0.5,D,False,0.5,A,False,0.5,E,True,0.5,D,False,0.5
q1124,E,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5
q1125,D,A,False,0.5,A,False,0.5,A,False,0.5,,False,0.5,,False,0.5
q1126,E,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5
q1127,C,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1128,A,A,True,0.5,A,True,0.5,A,True,0.5,,False,0.5,C,False,0.5
q1129,C,A,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5,A,False,0.5
q1130,A,E,False,0.5,C,False,0.5,D,False,0.5,E,False,0.5,A,True,0.5
q1131,A,B,False,0.5,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q1132,E,A,False,0.5,,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1133,C,A,False,0.5,C,True,0.5,C,True,0.5,A,False,0.5,C,True,0.5
q1134,A,A,True,0.5,A,True,0.5,A,True,0.5,E,False,0.5,B,False,0.5
q1135,E,A,False,0.5,D,False,0.5,A,False,0.5,E,True,0.5,D,False,0.5
q1136,E,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1137,D,A,False,0.5,D,True,0.5,B,False,0.5,A,False,0.5,E,False,0.5
q1138,E,A,False,0.5,A,False,0.5,A,False,0.5,C,False,0.5,C,False,0.5
q1139,A,C,False,0.5,D,False,0.5,A,True,0.5,A,True,0.5,E,False,0.5
q1140,C,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1141,C,A,False,0.5,D,False,0.5,E,False,0.5,A,False,0.5,A,False,0.5
q1142,A,B,False,0.5,D,False,0.5,E,False,0.5,A,True,0.5,A,True,0.5
q1143,C,D,False,0.5,A,False,0.5,C,True,0.5,A,False,0.5,A,False,0.5
q1144,C,A,False,0.5,E,False,0.5,A,False,0.5,E,False,0.5,A,False,0.5
q1145,A,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q1146,C,C,True,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1147,A,D,False,0.5,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q1148,A,C,False,0.5,E,False,0.5,C,False,0.5,A,True,0.5,A,True,0.5
q1149,B,D,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5,D,False,0.5
q1150,A,B,False,0.5,B,False,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q1151,B,C,False,0.5,A,False,0.5,C,False,0.5,D,False,0.5,A,False,0.5
q1152,B,C,False,0.5,E,False,0.5,E,False,0.5,A,False,0.5,E,False,0.5
q1153,A,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q1154,D,A,False,0.5,B,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1155,E,A,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5
q1156,C,A,False,0.5,A,False,0.5,D,False,0.5,D,False,0.5,D,False,0.5
q1157,E,A,False,0.5,,False,0.5,,False,0.5,,False,0.5,,False,0.5
q1158,E,B,False,0.5,D,False,0.5,A,False,0.5,,False,0.5,A,False,0.5
q1159,A,B,False,0.5,A,True,0.5,C,False,0.5,C,False,0.5,E,False,0.5
q1160,C,A,False,0.5,E,False,0.5,A,False,0.5,E,False,0.5,D,False,0.5
q1161,B,A,False,0.5,C,False,0.5,E,False,0.5,B,True,0.5,D,False,0.5
q1162,E,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1163,C,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,B,False,0.5
q1164,A,B,False,0.5,E,False,0.5,D,False,0.5,D,False,0.5,A,True,0.5
q1165,B,B,True,0.5,A,False,0.5,,False,0.5,,False,0.5,,False,0.5
q1166,D,A,False,0.5,A,False,0.5,E,False,0.5,,False,0.5,A,False,0.5
q1167,B,A,False,0.3,A,False,0.5,C,False,0.5,A,False,0.5,D,False,0.5
q1168,A,A,True,0.5,A,True,0.5,C,False,0.5,A,True,0.5,A,True,0.5
q1169,C,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5
q1170,A,A,True,0.5,C,False,0.5,E,False,0.5,A,True,0.5,B,False,0.5
q1171,D,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1172,E,C,False,0.5,C,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1173,A,A,True,0.5,D,False,0.5,E,False,0.5,D,False,0.5,A,True,0.5
q1174,C,A,False,0.5,A,False,0.5,E,False,0.5,D,False,0.5,A,False,0.5
q1175,B,A,False,0.5,D,False,0.5,,False,0.5,E,False,0.5,A,False,0.5
q1176,D,A,False,0.5,,False,0.5,,False,0.5,,False,0.5,,False,0.5
q1177,C,B,False,0.5,E,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5
q1178,B,A,False,0.0,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1179,C,A,False,0.5,D,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5
q1180,A,A,True,0.5,D,False,0.5,D,False,0.5,A,True,0.5,A,True,0.5
q1181,E,C,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5,D,False,0.5
q1182,A,E,False,0.5,E,False,0.5,E,False,0.5,E,False,0.5,E,False,0.5
q1183,C,A,False,0.5,A,False,0.5,C,True,0.5,A,False,0.5,A,False,0.5
q1184,E,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,E,True,0.5
q1185,C,A,False,0.5,E,False,0.5,C,True,0.5,A,False,0.5,D,False,0.5
q1186,C,B,False,0.5,D,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5
q1187,B,B,True,0.5,A,False,0.5,E,False,0.5,B,True,0.5,E,False,0.5
q1188,C,A,False,0.5,C,True,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1189,D,A,False,0.5,E,False,0.5,D,True,0.5,A,False,0.5,A,False,0.5
q1190,E,C,False,0.5,A,False,0.5,A,False,0.5,C,False,0.5,D,False,0.5
q1191,C,A,False,0.5,A,False,0.5,E,False,0.5,A,False,0.5,E,False,0.5
q1192,A,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5,E,False,0.5
q1193,D,A,False,0.5,D,True,0.5,D,True,0.5,A,False,0.5,B,False,0.5
q1194,E,A,False,0.5,D,False,0.5,A,False,0.5,D,False,0.5,C,False,0.5
q1195,B,B,True,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1196,D,A,False,0.5,E,False,0.5,A,False,0.5,E,False,0.5,A,False,0.5
q1197,C,A,False,0.5,A,False,0.5,A,False,0.5,C,True,0.5,C,True,0.5
q1198,B,,False,0.5,A,False,0.5,,False,0.5,,False,0.5,,False,0.5
q1199,A,B,False,0.5,A,True,0.5,D,False,0.5,E,False,0.5,A,True,0.5
q1200,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1201,D,A,False,0.5,A,False,0.5,C,False,0.5,A,False,0.5,C,False,0.5
q1202,A,B,False,0.5,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q1203,C,A,False,0.5,E,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5
q1204,A,C,False,0.5,,False,0.5,,False,0.5,,False,0.5,,False,0.5
q1205,E,A,False,0.5,A,False,0.5,C,False,0.5,E,True,0.5,A,False,0.5
q1206,A,A,True,0.5,C,False,0.5,E,False,0.5,A,True,0.5,A,True,0.5
q1207,B,A,False,0.5,C,False,0.5,C,False,0.5,A,False,0.5,A,False,0.5
q1208,D,D,True,0.5,E,False,0.5,C,False,0.5,A,False,0.5,A,False,0.5
q1209,A,A,True,0.5,A,True,0.5,C,False,0.5,E,False,0.5,D,False,0.5
